összeházasodik,összeházasodnál,1,házasodik,/VERB|<PREVERB<ÖSSZE>>|<COND><PERS<2>>
megházasodik,megházasodnál,5,házasodik,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
házasodik,házasodnál,6,házasodik,/VERB|<COND><PERS<2>>
megörvendeztet,megörvendeztetnél,3,örvendeztet,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
megfogyatkozik,megfogyatkoznál,1,fogyatkozik,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
röpül,röpülnél,2,röpül,/VERB|<COND><PERS<2>>
megátkoz,megátkoznál,1,átok,/NOUN|<PREVERB<MEG>>|[ACT]|<COND><PERS<2>>
átkozódik,átkozódnál,1,átok,/NOUN|[ACT]|[MEDIAL]|<COND><PERS<2>>
átkoz,átkoznál,1,átok,/NOUN|[ACT]|<COND><PERS<2>>
reménykedhet,reménykedhetnél,1,remény,/NOUN|[REG_ACT]|<MODAL>|<COND><PERS<2>>
reménykedik,reménykednél,3,remény,/NOUN|[REG_ACT]|<COND><PERS<2>>
duplázhat,duplázhatnál,1,dupla,/NOUN|[ACT]|<MODAL>|<COND><PERS<2>>
szoríthat,szoríthatnál,1,szorít,/VERB|<MODAL>|<COND><PERS<2>>
szorít,szorítanál,1,szorít,/VERB|<COND><PERS<2>>
megfojt,megfojtanál,3,megfojt,/VERB|<COND><PERS<2>>
eltűnhetik,eltűnhetnél,1,tűnik,/VERB|<PREVERB<EL>>|<MODAL>|<COND><PERS<2>>
tűnődhetik,tűnődhetnél,1,tűnik,/VERB|[MEDIAL]|<MODAL>|<COND><PERS<2>>
szembetűnik,szembetűnnél,1,tűnik,/VERB|<PREVERB<SZEMBE>>|<COND><PERS<2>>
eltűnik,eltűnnél,7,tűnik,/VERB|<PREVERB<EL>>|<COND><PERS<2>>
tűnik,tűnnél,9,tűnik,/VERB|<COND><PERS<2>>
ébredezik,ébredeznél,2,ébredezik,/VERB|<COND><PERS<2>>
rabol,rabolnál,1,rabol,/VERB|<COND><PERS<2>>
elfogy,elfogynál,1,fogy,/VERB|<PREVERB<EL>>|<COND><PERS<2>>
lefogy,lefogynál,1,fogy,/VERB|<PREVERB<LE>>|<COND><PERS<2>>
kifogy,kifogynál,1,fogy,/VERB|<PREVERB<KI>>|<COND><PERS<2>>
fogy,fogynál,2,fogy,/VERB|<COND><PERS<2>>
megérlelődik,megérlelődnél,1,megérlelődik,/VERB|<COND><PERS<2>>
fogózik,fogóznál,1,fogó,/NOUN|[ACT]|<COND><PERS<2>>
kebelez,kebeleznél,1,kebelez,/VERB|<COND><PERS<2>>
megfojt,megfojtanál,3,fojt,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
nekibuzdul,nekibuzdulnál,1,buzdul,/VERB|<PREVERB<NEKI>>|<COND><PERS<2>>
leadhat,leadhatnál,1,ad,/VERB|<PREVERB<LE>>|<MODAL>|<COND><PERS<2>>
továbbadhat,továbbadhatnál,1,ad,/VERB|<PREVERB<TOVÁBB>>|<MODAL>|<COND><PERS<2>>
kölcsönadhat,kölcsönadhatnál,1,ad,/VERB|<PREVERB<KÖLCSÖN>>|<MODAL>|<COND><PERS<2>>
odaadhat,odaadhatnál,1,ad,/VERB|<PREVERB<ODA>>|<MODAL>|<COND><PERS<2>>
átadhat,átadhatnál,2,ad,/VERB|<PREVERB<ÁT>>|<MODAL>|<COND><PERS<2>>
eladhat,eladhatnál,1,ad,/VERB|<PREVERB<EL>>|<MODAL>|<COND><PERS<2>>
feladat,feladatnál,12,ad,/VERB|<PREVERB<FEL>>|[CAUS]|<COND><PERS<2>>
továbbadódik,továbbadódnál,3,ad,/VERB|<PREVERB<TOVÁBB>>|[MEDIAL]|<COND><PERS<2>>
föladat,föladatnál,2,ad,/VERB|<PREVERB<FÖL>>|[CAUS]|<COND><PERS<2>>
visszaadhat,visszaadhatnál,1,ad,/VERB|<PREVERB<VISSZA>>|<MODAL>|<COND><PERS<2>>
lead,leadnál,1,ad,/VERB|<PREVERB<LE>>|<COND><PERS<2>>
adhat,adhatnál,12,ad,/VERB|<MODAL>|<COND><PERS<2>>
átad,átadnál,2,ad,/VERB|<PREVERB<ÁT>>|<COND><PERS<2>>
kölcsönad,kölcsönadnál,2,ad,/VERB|<PREVERB<KÖLCSÖN>>|<COND><PERS<2>>
odaad,odaadnál,2,ad,/VERB|<PREVERB<ODA>>|<COND><PERS<2>>
felad,feladnál,2,ad,/VERB|<PREVERB<FEL>>|<COND><PERS<2>>
elad,eladnál,4,ad,/VERB|<PREVERB<EL>>|<COND><PERS<2>>
kiad,kiadnál,1,ad,/VERB|<PREVERB<KI>>|<COND><PERS<2>>
adat,adatnál,10,ad,/VERB|[CAUS]|<COND><PERS<2>>
túlad,túladnál,1,ad,/VERB|<PREVERB<TÚL>>|<COND><PERS<2>>
megad,megadnál,4,ad,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
ad,adnál,11,ad,/VERB|<COND><PERS<2>>
foly,folynál,1,foly,/VERB|<COND><PERS<2>>
megsebesül,megsebesülnél,1,megsebesül,/VERB|<COND><PERS<2>>
megfázik,megfáznál,2,fa,/NOUN|<PREVERB<MEG>>|[ACT]|<COND><PERS<2>>
agyonfázik,agyonfáznál,1,fa,/NOUN|<PREVERB<AGYON>>|[ACT]|<COND><PERS<2>>
felfázik,felfáznál,1,fa,/NOUN|<PREVERB<FEL>>|[ACT]|<COND><PERS<2>>
fáz,fáznál,5,fa,/NOUN|[ACT]|<COND><PERS<2>>
báz,báznál,1,bá,/NOUN|[ACT]|<COND><PERS<2>>
odajut,odajutnál,1,odajut,/VERB|<COND><PERS<2>>
megreggelizhet,megreggelizhetnél,1,reggelizik,/VERB|<PREVERB<MEG>>|<MODAL>|<COND><PERS<2>>
reggelizik,reggeliznél,3,reggelizik,/VERB|<COND><PERS<2>>
bűz,bűznél,1,bű,/NOUN|[ACT]|<COND><PERS<2>>
hajlat,hajlatnál,4,hajlik,/VERB|[CAUS]|<COND><PERS<2>>
hajlik,hajlanál,5,hajlik,/VERB|<COND><PERS<2>>
elálmélkodik,elálmélkodnál,1,elálmélkodik,/VERB|<COND><PERS<2>>
kiborul,kiborulnál,1,kiborul,/VERB|<COND><PERS<2>>
átül,átülnél,1,átül,/VERB|<COND><PERS<2>>
megenyhül,megenyhülnél,1,megenyhül,/VERB|<COND><PERS<2>>
őrizkedik,őrizkednél,1,őrizkedik,/VERB|<COND><PERS<2>>
átkulcsol,átkulcsolnál,1,átkulcsol,/VERB|<COND><PERS<2>>
odaköt,odakötnél,1,odaköt,/VERB|<COND><PERS<2>>
összeesik,összeesnél,3,összeesik,/VERB|<COND><PERS<2>>
okít,okítanál,1,okít,/VERB|<COND><PERS<2>>
odafigyelhet,odafigyelhetnél,1,odafigyel,/VERB|<MODAL>|<COND><PERS<2>>
odafigyel,odafigyelnél,3,odafigyel,/VERB|<COND><PERS<2>>
félreismer,félreismernél,1,félreismer,/VERB|<COND><PERS<2>>
közreműködik,közreműködnél,1,közreműködik,/VERB|<COND><PERS<2>>
könnyíthet,könnyíthetnél,1,könnyít,/VERB|<MODAL>|<COND><PERS<2>>
könnyít,könnyítenél,2,könnyít,/VERB|<COND><PERS<2>>
rászokik,rászoknál,1,rászokik,/VERB|<COND><PERS<2>>
elszárad,elszáradnál,1,elszárad,/VERB|<COND><PERS<2>>
megalázkodik,megalázkodnál,1,megalázkodik,/VERB|<COND><PERS<2>>
kifárad,kifáradnál,4,kifárad,/VERB|<COND><PERS<2>>
tököl,tökölnél,3,tököl,/VERB|<COND><PERS<2>>
felkészül,felkészülnél,3,felkészül,/VERB|<COND><PERS<2>>
odanéz,odanéznél,1,odanéz,/VERB|<COND><PERS<2>>
beprotezsál,beprotezsálnál,1,protezsál,/VERB|<PREVERB<BE>>|<COND><PERS<2>>
kiugrik,kiugranál,3,kiugrik,/VERB|<COND><PERS<2>>
felpattan,felpattannál,1,felpattan,/VERB|<COND><PERS<2>>
befordul,befordulnál,2,befordul,/VERB|<COND><PERS<2>>
lejárat,lejáratnál,8,lejárat,/VERB|<COND><PERS<2>>
megrövidít,megrövidítenél,2,megrövidít,/VERB|<COND><PERS<2>>
feltételez,feltételeznél,1,feltételez,/VERB|<COND><PERS<2>>
beleugrik,beleugranál,2,beleugrik,/VERB|<COND><PERS<2>>
böjtöl,böjtölnél,2,böjt,/NOUN|[ACT2]|<COND><PERS<2>>
meglátogathat,meglátogathatnál,3,meglátogat,/VERB|<MODAL>|<COND><PERS<2>>
meglátogat,meglátogatnál,5,meglátogat,/VERB|<COND><PERS<2>>
lezuhanyozik,lezuhanyoznál,1,lezuhanyozik,/VERB|<COND><PERS<2>>
átesik,átesnél,1,átesik,/VERB|<COND><PERS<2>>
megsérül,megsérülnél,1,megsérül,/VERB|<COND><PERS<2>>
kihevül,kihevülnél,1,kihevül,/VERB|<COND><PERS<2>>
felmenetel,felmenetelnél,1,felmenet,/NOUN|[ACT2]|<COND><PERS<2>>
idegeskedik,idegeskednél,2,idegeskedik,/VERB|<COND><PERS<2>>
téblábol,téblábolnál,1,téblábol,/VERB|<COND><PERS<2>>
kártyázik,kártyáznál,1,kártyázik,/VERB|<COND><PERS<2>>
tiltakozik,tiltakoznál,5,tiltakozik,/VERB|<COND><PERS<2>>
nekivág,nekivágnál,1,nekivág,/VERB|<COND><PERS<2>>
zongorázik,zongoráznál,2,zongora,/NOUN|[ACT]|<COND><PERS<2>>
vonakodik,vonakodnál,2,vonakodik,/VERB|<COND><PERS<2>>
átevezhet,átevezhetnél,1,átevez,/VERB|<MODAL>|<COND><PERS<2>>
megcsodál,megcsodálnál,4,megcsodál,/VERB|<COND><PERS<2>>
begyullad,begyulladnál,1,begyullad,/VERB|<COND><PERS<2>>
özönöl,özönlenél,1,özönöl,/VERB|<COND><PERS<2>>
elcseppen,elcseppennél,1,elcseppen,/VERB|<COND><PERS<2>>
összeházasodik,összeházasodnál,1,összeházasodik,/VERB|<COND><PERS<2>>
kopácsol,kopácsolnál,1,kopács,/NOUN|[ACT2]|<COND><PERS<2>>
becsaphat,becsaphatnál,1,becsap,/VERB|<MODAL>|<COND><PERS<2>>
becsap,becsapnál,3,becsap,/VERB|<COND><PERS<2>>
kedveskedik,kedveskednél,1,kedveskedik,/VERB|<COND><PERS<2>>
megmarkol,megmarkolnál,1,megmarkol,/VERB|<COND><PERS<2>>
folyósít,folyósítanál,1,folyósít,/VERB|<COND><PERS<2>>
nekilát,nekilátnál,1,nekilát,/VERB|<COND><PERS<2>>
továbbadhat,továbbadhatnál,1,továbbad,/VERB|<MODAL>|<COND><PERS<2>>
beleül,beleülnél,1,beleül,/VERB|<COND><PERS<2>>
megajándékoz,megajándékoznál,2,megajándékoz,/VERB|<COND><PERS<2>>
besurran,besurrannál,1,besurran,/VERB|<COND><PERS<2>>
sajnálkozhatik,sajnálkozhatnál,2,sajnálkozik,/VERB|<MODAL>|<COND><PERS<2>>
sajnálkozik,sajnálkoznál,3,sajnálkozik,/VERB|<COND><PERS<2>>
eloldalog,eloldalognál,1,eloldalog,/VERB|<COND><PERS<2>>
rászorul,rászorulnál,1,rászorul,/VERB|<COND><PERS<2>>
eltipor,eltipornál,1,eltipor,/VERB|<COND><PERS<2>>
megszólíthat,megszólíthatnál,1,megszólít,/VERB|<MODAL>|<COND><PERS<2>>
lemarad,lemaradnál,1,lemarad,/VERB|<COND><PERS<2>>
megtagadhat,megtagadhatnál,1,tagad,/VERB|<PREVERB<MEG>>|<MODAL>|<COND><PERS<2>>
letagadhat,letagadhatnál,3,tagad,/VERB|<PREVERB<LE>>|<MODAL>|<COND><PERS<2>>
tagadhat,tagadhatnál,1,tagad,/VERB|<MODAL>|<COND><PERS<2>>
letagad,letagadnál,1,tagad,/VERB|<PREVERB<LE>>|<COND><PERS<2>>
kitagad,kitagadnál,1,tagad,/VERB|<PREVERB<KI>>|<COND><PERS<2>>
eltagad,eltagadnál,1,tagad,/VERB|<PREVERB<EL>>|<COND><PERS<2>>
megtagad,megtagadnál,5,tagad,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
tagad,tagadnál,4,tagad,/VERB|<COND><PERS<2>>
kurváz,kurváznál,1,kurváz,/VERB|<COND><PERS<2>>
köll,köllenél,2,köll,/VERB|<COND><PERS<2>>
lecsillapodik,lecsillapodnál,1,csillapodik,/VERB|<PREVERB<LE>>|<COND><PERS<2>>
megmételyez,megmételyeznél,2,mételyez,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
hepciáskodik,hepciáskodnál,1,hepciáskodik,/VERB|<COND><PERS<2>>
eltűnhetik,eltűnhetnél,1,eltűnik,/VERB|<MODAL>|<COND><PERS<2>>
eltűnik,eltűnnél,7,eltűnik,/VERB|<COND><PERS<2>>
ovációz,ovációznál,1,ováció,/NOUN|[ACT]|<COND><PERS<2>>
iddogál,iddogálnál,1,iddogál,/VERB|<COND><PERS<2>>
kikapcsolódhat,kikapcsolódhatnál,1,kikapcsolódik,/VERB|<MODAL>|<COND><PERS<2>>
szárnyal,szárnyalnál,1,szárny,/NOUN|[ACT2]|<COND><PERS<2>>
bekukkant,bekukkantanál,3,bekukkant,/VERB|<COND><PERS<2>>
beleír,beleírnál,1,beleír,/VERB|<COND><PERS<2>>
hozzáér,hozzáérnél,1,hozzáér,/VERB|<COND><PERS<2>>
visszakerül,visszakerülnél,1,visszakerül,/VERB|<COND><PERS<2>>
megélénkül,megélénkülnél,1,megélénkül,/VERB|<COND><PERS<2>>
elront,elrontanál,3,elront,/VERB|<COND><PERS<2>>
elszunnyad,elszunnyadnál,2,elszunnyad,/VERB|<COND><PERS<2>>
ingadozik,ingadoznál,1,ingadozik,/VERB|<COND><PERS<2>>
megszokik,megszoknál,1,megszokik,/VERB|<COND><PERS<2>>
kicsapat,kicsapatnál,1,kicsap,/VERB|[CAUS]|<COND><PERS<2>>
megszólalhat,megszólalhatnál,1,megszólal,/VERB|<MODAL>|<COND><PERS<2>>
megszólal,megszólalnál,6,megszólal,/VERB|<COND><PERS<2>>
megéhezik,megéheznél,1,éh,/NOUN|<PREVERB<MEG>>|[ACT]|<COND><PERS<2>>
éhezik,éheznél,2,éh,/NOUN|[ACT]|<COND><PERS<2>>
ékeskedik,ékeskednél,1,ék,/NOUN|[REG_ACT]|<COND><PERS<2>>
elélhet,elélhetnél,1,él,/VERB|<PREVERB<EL>>|<MODAL>|<COND><PERS<2>>
megélhet,megélhetnél,1,él,/VERB|<PREVERB<MEG>>|<MODAL>|<COND><PERS<2>>
élhet,élhetnél,9,él,/VERB|<MODAL>|<COND><PERS<2>>
átél,átélnél,1,él,/VERB|<PREVERB<ÁT>>|<COND><PERS<2>>
élet,életnél,11,él,/VERB|[CAUS]|<COND><PERS<2>>
túlél,túlélnél,2,él,/VERB|<PREVERB<TÚL>>|<COND><PERS<2>>
visszaél,visszaélnél,2,él,/VERB|<PREVERB<VISSZA>>|<COND><PERS<2>>
megél,megélnél,3,él,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
él,élnél,10,él,/VERB|<COND><PERS<2>>
kérdhet,kérdhetnél,2,kérd,/VERB|<MODAL>|<COND><PERS<2>>
kérd,kérdenél,4,kérd,/VERB|<COND><PERS<2>>
beépít,beépítenél,1,ép,/ADJ|<PREVERB<BE>>|[TRANS_RESULT]|<COND><PERS<2>>
építtet,építtetnél,1,ép,/ADJ|[TRANS_RESULT]|[CAUS]|<COND><PERS<2>>
építhet,építhetnél,4,ép,/ADJ|[TRANS_RESULT]|<MODAL>|<COND><PERS<2>>
felépül,felépülnél,1,ép,/ADJ|<PREVERB<FEL>>|[INTRANS_RESULT]|<COND><PERS<2>>
épít,építenél,5,ép,/ADJ|[TRANS_RESULT]|<COND><PERS<2>>
épül,épülnél,1,ép,/ADJ|[INTRANS_RESULT]|<COND><PERS<2>>
ráérezhet,ráérezhetnél,1,ér,/NOUN|<PREVERB<RÁ>>|[ACT]|<MODAL>|<COND><PERS<2>>
elérhet,elérhetnél,2,ér,/VERB|<PREVERB<EL>>|<MODAL>|<COND><PERS<2>>
érezhet,érezhetnél,1,ér,/NOUN|[ACT]|<MODAL>|<COND><PERS<2>>
megérezik,megéreznél,1,ér,/NOUN|<PREVERB<MEG>>|[ACT]|<COND><PERS<2>>
odaérhet,odaérhetnél,1,ér,/VERB|<PREVERB<ODA>>|<MODAL>|<COND><PERS<2>>
megér,megérnél,3,ér,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
ráér,ráérnél,7,ér,/VERB|<PREVERB<RÁ>>|<COND><PERS<2>>
leér,leérnél,1,ér,/VERB|<PREVERB<LE>>|<COND><PERS<2>>
hozzáér,hozzáérnél,1,ér,/VERB|<PREVERB<HOZZÁ>>|<COND><PERS<2>>
éret,éretnél,1,ér,/VERB|[CAUS]|<COND><PERS<2>>
erezik,éreznél,8,ér,/NOUN|[ACT]|<COND><PERS<2>>
odaér,odaérnél,5,ér,/VERB|<PREVERB<ODA>>|<COND><PERS<2>>
felér,felérnél,1,ér,/VERB|<PREVERB<FEL>>|<COND><PERS<2>>
hazaér,hazaérnél,3,ér,/VERB|<PREVERB<HAZA>>|<COND><PERS<2>>
erezik,ereznél,8,ér,/NOUN|[ACT]|<COND><PERS<2>>
elér,elérnél,4,ér,/VERB|<PREVERB<EL>>|<COND><PERS<2>>
kiér,kiérnél,1,ér,/VERB|<PREVERB<KI>>|<COND><PERS<2>>
túlér,túlérnél,1,ér,/VERB|<PREVERB<TÚL>>|<COND><PERS<2>>
érhet,érhetnél,4,ér,/VERB|<MODAL>|<COND><PERS<2>>
visszaér,visszaérnél,2,ér,/VERB|<PREVERB<VISSZA>>|<COND><PERS<2>>
ér,érnél,10,ér,/VERB|<COND><PERS<2>>
megszomjazik,megszomjaznál,1,szomjazik,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
szomjazik,szomjaznál,1,szomjazik,/VERB|<COND><PERS<2>>
megenyhül,megenyhülnél,1,megenyhül,/VERB|<COND><PERS<2>>
készíthet,készíthetnél,3,kész,/ADJ|[TRANS_RESULT]|<MODAL>|<COND><PERS<2>>
előkészít,előkészítenél,1,kész,/ADJ|<PREVERB<ELŐ>>|[TRANS_RESULT]|<COND><PERS<2>>
készülődik,készülődnél,4,kész,/ADJ|[INTRANS_RESULT]|[MEDIAL]|<COND><PERS<2>>
kikészít,kikészítenél,1,kész,/ADJ|<PREVERB<KI>>|[TRANS_RESULT]|<COND><PERS<2>>
felkészül,felkészülnél,3,kész,/ADJ|<PREVERB<FEL>>|[INTRANS_RESULT]|<COND><PERS<2>>
készít,készítenél,8,kész,/ADJ|[TRANS_RESULT]|<COND><PERS<2>>
készül,készülnél,6,kész,/ADJ|[INTRANS_RESULT]|<COND><PERS<2>>
őrizkedik,őrizkednél,1,őrizkedik,/VERB|<COND><PERS<2>>
írathat,írathatnál,1,ír,/VERB|[CAUS]|<MODAL>|<COND><PERS<2>>
írhat,írhatnál,10,ír,/VERB|<MODAL>|<COND><PERS<2>>
beleír,beleírnál,1,ír,/VERB|<PREVERB<BELE>>|<COND><PERS<2>>
aláír,aláírnál,1,ír,/VERB|<PREVERB<ALÁ>>|<COND><PERS<2>>
kiír,kiírnál,1,ír,/VERB|<PREVERB<KI>>|<COND><PERS<2>>
megír,megírnál,1,ír,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
ráír,ráírnál,1,ír,/VERB|<PREVERB<RÁ>>|<COND><PERS<2>>
leír,leírnál,3,ír,/VERB|<PREVERB<LE>>|<COND><PERS<2>>
beír,beírnál,1,ír,/VERB|<PREVERB<BE>>|<COND><PERS<2>>
ír,írnál,16,ír,/VERB|<COND><PERS<2>>
ízetlenkedik,ízetlenkednél,1,íz,/NOUN|[NEG_ATTRIB]|[REG_ACT]|<COND><PERS<2>>
kidolgozhat,kidolgozhatnál,1,dolgozik,/VERB|<PREVERB<KI>>|<MODAL>|<COND><PERS<2>>
dolgozhatik,dolgozhatnál,5,dolgozik,/VERB|<MODAL>|<COND><PERS<2>>
dolgozik,dolgoznál,9,dolgozik,/VERB|<COND><PERS<2>>
kióv,kióvnál,1,óv,/VERB|<PREVERB<KI>>|<COND><PERS<2>>
óv,óvnál,2,óv,/VERB|<COND><PERS<2>>
megölhet,megölhetnél,3,öl,/VERB|<PREVERB<MEG>>|<MODAL>|<COND><PERS<2>>
megöl,megölnél,10,öl,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
ölhet,ölhetnél,3,öl,/VERB|<MODAL>|<COND><PERS<2>>
öl,ölnél,10,öl,/VERB|<COND><PERS<2>>
övez,öveznél,1,öv,/NOUN|[ACT]|<COND><PERS<2>>
átkulcsol,átkulcsolnál,1,átkulcsol,/VERB|<COND><PERS<2>>
újul,újulnál,1,új,/ADJ|[INTRANS_RESULT]|<COND><PERS<2>>
ural,uralnál,6,úr,/NOUN|[ACT2]|<COND><PERS<2>>
kisegíthet,kisegíthetnél,2,segít,/VERB|<PREVERB<KI>>|<MODAL>|<COND><PERS<2>>
segíthet,segíthetnél,9,segít,/VERB|<MODAL>|<COND><PERS<2>>
hozzásegít,hozzásegítenél,1,segít,/VERB|<PREVERB<HOZZÁ>>|<COND><PERS<2>>
rásegít,rásegítenél,1,segít,/VERB|<PREVERB<RÁ>>|<COND><PERS<2>>
megsegít,megsegítenél,1,segít,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
kisegít,kisegítenél,1,segít,/VERB|<PREVERB<KI>>|<COND><PERS<2>>
besegít,besegítenél,2,segít,/VERB|<PREVERB<BE>>|<COND><PERS<2>>
fölsegít,fölsegítenél,1,segít,/VERB|<PREVERB<FÖL>>|<COND><PERS<2>>
segít,segítenél,10,segít,/VERB|<COND><PERS<2>>
utazhatik,utazhatnál,3,út,/NOUN|[ACT]|<MODAL>|<COND><PERS<2>>
utaz,utaznál,9,út,/NOUN|[ACT]|<COND><PERS<2>>
leülhet,leülhetnél,3,ül,/VERB|<PREVERB<LE>>|<MODAL>|<COND><PERS<2>>
beülhet,beülhetnél,2,ül,/VERB|<PREVERB<BE>>|<MODAL>|<COND><PERS<2>>
felület,felületnél,7,ül,/VERB|<PREVERB<FEL>>|[CAUS]|<COND><PERS<2>>
felülhet,felülhetnél,1,ül,/VERB|<PREVERB<FEL>>|<MODAL>|<COND><PERS<2>>
ülhet,ülhetnél,7,ül,/VERB|<MODAL>|<COND><PERS<2>>
megül,megülnél,4,ül,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
leül,leülnél,12,ül,/VERB|<PREVERB<LE>>|<COND><PERS<2>>
beül,beülnél,4,ül,/VERB|<PREVERB<BE>>|<COND><PERS<2>>
fölül,fölülnél,2,ül,/VERB|<PREVERB<FÖL>>|<COND><PERS<2>>
beleül,beleülnél,1,ül,/VERB|<PREVERB<BELE>>|<COND><PERS<2>>
átül,átülnél,1,ül,/VERB|<PREVERB<ÁT>>|<COND><PERS<2>>
felül,felülnél,2,ül,/VERB|<PREVERB<FEL>>|<COND><PERS<2>>
ideül,ideülnél,2,ül,/VERB|<PREVERB<IDE>>|<COND><PERS<2>>
kiül,kiülnél,2,ül,/VERB|<PREVERB<KI>>|<COND><PERS<2>>
visszaül,visszaülnél,1,ül,/VERB|<PREVERB<VISSZA>>|<COND><PERS<2>>
ül,ülnél,12,ül,/VERB|<COND><PERS<2>>
összeüthet,összeüthetnél,2,üt,/VERB|<PREVERB<ÖSSZE>>|<MODAL>|<COND><PERS<2>>
ráüt,ráütnél,1,üt,/VERB|<PREVERB<RÁ>>|<COND><PERS<2>>
megüt,megütnél,5,üt,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
üthet,üthetnél,2,üt,/VERB|<MODAL>|<COND><PERS<2>>
üt,ütnél,7,üt,/VERB|<COND><PERS<2>>
megpróbálkozhat,megpróbálkozhatnál,1,próbálkozik,/VERB|<PREVERB<MEG>>|<MODAL>|<COND><PERS<2>>
bepróbálkozik,bepróbálkoznál,1,próbálkozik,/VERB|<PREVERB<BE>>|<COND><PERS<2>>
megpróbálkozik,megpróbálkoznál,2,próbálkozik,/VERB|<PREVERB<MEG>>|<COND><PERS<2>>
próbálkozhatik,próbálkozhatnál,1,próbálkozik,/VERB|<MODAL>|<COND><PERS<2>>
próbálkozik,próbálkoznál,3,próbálkozik,/VERB|<COND><PERS<2>>
távozhat,távozhatnál,1,távozik,/VERB|<MODAL>|<COND><PERS<2>>
eltávozik,eltávoznál,6,távozik,/VERB|<PREVERB<EL>>|<COND><PERS<2>>
távozik,távoznál,7,távozik,/VERB|<COND><PERS<2>>
odaköt,odakötnél,1,odaköt,/VERB|<COND><PERS<2>>
olvasgathat,olvasgathatnál,1,olvasgat,/VERB|<MODAL>|<COND><PERS<2>>
beszervez,beszerveznél,1,szervez,/VERB|<PREVERB<BE>>|<COND><PERS<2>>
szervez,szerveznél,1,szervez,/VERB|<COND><PERS<2>>
