bedörzsöl,bedörzsölném,1,bedörzsöl,/VERB|<COND><PERS<1>><DEF>
felkészíthet,felkészíthetném,1,felkészít,/VERB|<MODAL>|<COND><PERS<1>><DEF>
seprűz,seprűzném,1,seprű,/NOUN|[ACT]|<COND><PERS<1>><DEF>
elemészthet,elemészthetném,1,elemészt,/VERB|<MODAL>|<COND><PERS<1>><DEF>
elemészt,elemészteném,1,elemészt,/VERB|<COND><PERS<1>><DEF>
elsuttog,elsuttognám,1,elsuttog,/VERB|<COND><PERS<1>><DEF>
átérez,átérezném,1,átérez,/VERB|<COND><PERS<1>><DEF>
megkönnyíthet,megkönnyíthetném,2,könnyít,/VERB|<PREVERB<MEG>>|<MODAL>|<COND><PERS<1>><DEF>
könnyíthet,könnyíthetném,1,könnyít,/VERB|<MODAL>|<COND><PERS<1>><DEF>
megkönnyít,megkönnyíteném,2,könnyít,/VERB|<PREVERB<MEG>>|<COND><PERS<1>><DEF>
könnyít,könnyíteném,1,könnyít,/VERB|<COND><PERS<1>><DEF>
megszoptat,megszoptatnám,1,szoptat,/VERB|<PREVERB<MEG>>|<COND><PERS<1>><DEF>
szoptathat,szoptathatnám,2,szoptat,/VERB|<MODAL>|<COND><PERS<1>><DEF>
megharagít,megharagítanám,2,megharagít,/VERB|<COND><PERS<1>><DEF>
megszüntethet,megszüntethetném,2,megszüntet,/VERB|<MODAL>|<COND><PERS<1>><DEF>
megszüntet,megszüntetném,7,megszüntet,/VERB|<COND><PERS<1>><DEF>
elröhög,elröhögném,1,elröhög,/VERB|<COND><PERS<1>><DEF>
eltökél,eltökélném,1,tökél,/VERB|<PREVERB<EL>>|<COND><PERS<1>><DEF>
tökél,tökélném,2,tökél,/VERB|<COND><PERS<1>><DEF>
eloroz,eloroznám,1,oroz,/VERB|<PREVERB<EL>>|<COND><PERS<1>><DEF>
nekivet,nekivetném,1,nekivet,/VERB|<COND><PERS<1>><DEF>
felvág,felvágnám,3,felvág,/VERB|<COND><PERS<1>><DEF>
átépít,átépíteném,1,átépít,/VERB|<COND><PERS<1>><DEF>
kiugrat,kiugratnám,1,kiugrik,/VERB|[CAUS]|<COND><PERS<1>><DEF>
garantálhat,garantálhatnám,1,garantál,/VERB|<MODAL>|<COND><PERS<1>><DEF>
garantál,garantálnám,1,garantál,/VERB|<COND><PERS<1>><DEF>
megszentségtelenít,megszentségteleníteném,1,szentségtelenít,/VERB|<PREVERB<MEG>>|<COND><PERS<1>><DEF>
odaígér,odaígérném,1,odaígér,/VERB|<COND><PERS<1>><DEF>
nyugtáz,nyugtáznám,1,nyugta,/NOUN|[ACT]|<COND><PERS<1>><DEF>
lejárat,lejáratnám,1,lejárat,/VERB|<COND><PERS<1>><DEF>
megrövidíthet,megrövidíthetném,1,megrövidít,/VERB|<MODAL>|<COND><PERS<1>><DEF>
megrövidít,megrövidíteném,1,megrövidít,/VERB|<COND><PERS<1>><DEF>
beleugrat,beleugratnám,1,beleugrat,/VERB|<COND><PERS<1>><DEF>
kiugrat,kiugratnám,1,kiugrat,/VERB|<COND><PERS<1>><DEF>
feltételezhet,feltételezhetném,5,feltételez,/VERB|<MODAL>|<COND><PERS<1>><DEF>
feltételez,feltételezném,7,feltételez,/VERB|<COND><PERS<1>><DEF>
beleugrat,beleugratnám,1,beleugrik,/VERB|[CAUS]|<COND><PERS<1>><DEF>
megnyúz,megnyúznám,2,megnyúz,/VERB|<COND><PERS<1>><DEF>
kifáraszt,kifárasztanám,2,kifáraszt,/VERB|<COND><PERS<1>><DEF>
mosat,mosatnám,1,mosat,/VERB|<COND><PERS<1>><DEF>
kiaknázhat,kiaknázhatnám,1,kiaknáz,/VERB|<MODAL>|<COND><PERS<1>><DEF>
meglátogathat,meglátogathatnám,8,meglátogat,/VERB|<MODAL>|<COND><PERS<1>><DEF>
meglátogat,meglátogatnám,11,meglátogat,/VERB|<COND><PERS<1>><DEF>
megfesthet,megfesthetném,1,megfest,/VERB|<MODAL>|<COND><PERS<1>><DEF>
megfestet,megfestetném,2,megfest,/VERB|[CAUS]|<COND><PERS<1>><DEF>
megfest,megfesteném,4,megfest,/VERB|<COND><PERS<1>><DEF>
tengethet,tengethetném,1,tenget,/VERB|<MODAL>|<COND><PERS<1>><DEF>
tenget,tengetném,2,tenget,/VERB|<COND><PERS<1>><DEF>
ürítget,ürítgetném,1,ürítget,/VERB|<COND><PERS<1>><DEF>
dekódol,dekódolnám,1,dekódol,/VERB|<COND><PERS<1>><DEF>
megtöröl,megtörölném,1,megtöröl,/VERB|<COND><PERS<1>><DEF>
mentesít,mentesíteném,2,mentesít,/VERB|<COND><PERS<1>><DEF>
öntözget,öntözgetném,3,öntözget,/VERB|<COND><PERS<1>><DEF>
összemocskol,összemocskolnám,1,összemocskol,/VERB|<COND><PERS<1>><DEF>
realizál,realizálnám,1,realizál,/VERB|<COND><PERS<1>><DEF>
kiszoríthat,kiszoríthatnám,1,kiszorít,/VERB|<MODAL>|<COND><PERS<1>><DEF>
kiszorít,kiszorítanám,1,kiszorít,/VERB|<COND><PERS<1>><DEF>
elhallgattat,elhallgattatnám,2,hallgattat,/VERB|<PREVERB<EL>>|<COND><PERS<1>><DEF>
kihallgat,kihallgatnám,5,kihallgat,/VERB|<COND><PERS<1>><DEF>
odavet,odavetném,4,odavet,/VERB|<COND><PERS<1>><DEF>
elnapol,elnapolnám,1,elnapol,/VERB|<COND><PERS<1>><DEF>
preferál,preferálnám,1,preferál,/VERB|<COND><PERS<1>><DEF>
átvirraszt,átvirrasztanám,1,átvirraszt,/VERB|<COND><PERS<1>><DEF>
kártyázik,kártyáznám,1,kártyázik,/VERB|<COND><PERS<1>><DEF>
halogat,halogatnám,3,halogat,/VERB|<COND><PERS<1>><DEF>
tiltakozik,tiltakoznám,2,tiltakozik,/VERB|<COND><PERS<1>><DEF>
megdögönyöz,megdögönyözném,1,dögönyöz,/VERB|<PREVERB<MEG>>|<COND><PERS<1>><DEF>
dögönyöz,dögönyözném,1,dögönyöz,/VERB|<COND><PERS<1>><DEF>
tűzet,tűzetném,1,tűzet,/VERB|<COND><PERS<1>><DEF>
zongorázik,zongoráznám,1,zongora,/NOUN|[ACT]|<COND><PERS<1>><DEF>
eltángál,eltángálnám,1,eltángál,/VERB|<COND><PERS<1>><DEF>
kitilt,kitiltanám,3,kitilt,/VERB|<COND><PERS<1>><DEF>
feltűz,feltűzném,1,feltűz,/VERB|<COND><PERS<1>><DEF>
megcsodál,megcsodálnám,5,megcsodál,/VERB|<COND><PERS<1>><DEF>
feltűr,feltűrném,1,feltűr,/VERB|<COND><PERS<1>><DEF>
összeszámol,összeszámolnám,3,összeszámol,/VERB|<COND><PERS<1>><DEF>
sóz,sóznám,1,só,/NOUN|[ACT]|<COND><PERS<1>><DEF>
megszámolhat,megszámolhatnám,2,megszámol,/VERB|<MODAL>|<COND><PERS<1>><DEF>
megszámol,megszámolnám,1,megszámol,/VERB|<COND><PERS<1>><DEF>
előkotor,előkotornám,1,kotor,/VERB|<PREVERB<ELŐ>>|<COND><PERS<1>><DEF>
kikotor,kikotornám,2,kotor,/VERB|<PREVERB<KI>>|<COND><PERS<1>><DEF>
feltűzhetik,feltűzhetném,2,tű,/NOUN|<PREVERB<FEL>>|[ACT]|<MODAL>|<COND><PERS<1>><DEF>
odatűzhetik,odatűzhetném,1,tű,/NOUN|<PREVERB<ODA>>|[ACT]|<MODAL>|<COND><PERS<1>><DEF>
kitűz,kitűzném,2,tű,/NOUN|<PREVERB<KI>>|[ACT]|<COND><PERS<1>><DEF>
rátűzik,rátűzném,1,tű,/NOUN|<PREVERB<RÁ>>|[ACT]|<COND><PERS<1>><DEF>
feltűz,feltűzném,1,tű,/NOUN|<PREVERB<FEL>>|[ACT]|<COND><PERS<1>><DEF>
tűz,tűzném,8,tű,/NOUN|[ACT]|<COND><PERS<1>><DEF>
megkopaszthat,megkopaszthatnám,1,kopaszt,/VERB|<PREVERB<MEG>>|<MODAL>|<COND><PERS<1>><DEF>
lekopaszt,lekopasztanám,1,kopaszt,/VERB|<PREVERB<LE>>|<COND><PERS<1>><DEF>
kopaszt,kopasztanám,2,kopaszt,/VERB|<COND><PERS<1>><DEF>
kiheverhet,kiheverhetném,1,kihever,/VERB|<MODAL>|<COND><PERS<1>><DEF>
kihever,kiheverném,1,kihever,/VERB|<COND><PERS<1>><DEF>
megnyergelhet,megnyergelhetném,1,nyergel,/VERB|<PREVERB<MEG>>|<MODAL>|<COND><PERS<1>><DEF>
megnyergel,megnyergelném,2,nyergel,/VERB|<PREVERB<MEG>>|<COND><PERS<1>><DEF>
másíthat,másíthatnám,1,másít,/VERB|<MODAL>|<COND><PERS<1>><DEF>
besorol,besorolnám,3,besorol,/VERB|<COND><PERS<1>><DEF>
elolvastat,elolvastatnám,3,olvastat,/VERB|<PREVERB<EL>>|<COND><PERS<1>><DEF>
felolvastat,felolvastatnám,1,olvastat,/VERB|<PREVERB<FEL>>|<COND><PERS<1>><DEF>
olvastat,olvastatnám,5,olvastat,/VERB|<COND><PERS<1>><DEF>
segélhet,segélhetném,1,segél,/VERB|<MODAL>|<COND><PERS<1>><DEF>
megcirógat,megcirógatnám,1,cirógat,/VERB|<PREVERB<MEG>>|<COND><PERS<1>><DEF>
cirógat,cirógatnám,4,cirógat,/VERB|<COND><PERS<1>><DEF>
megcsiklandoz,megcsiklandoznám,1,csiklandoz,/VERB|<PREVERB<MEG>>|<COND><PERS<1>><DEF>
csiklandoz,csiklandoznám,1,csiklandoz,/VERB|<COND><PERS<1>><DEF>
fetisizál,fetisizálnám,1,fetisizál,/VERB|<COND><PERS<1>><DEF>
lekapar,lekaparnám,1,lekapar,/VERB|<COND><PERS<1>><DEF>
elkülönít,elkülöníteném,1,külön,/ADJ|<PREVERB<EL>>|[TRANS_RESULT]|<COND><PERS<1>><DEF>
kinevettet,kinevettetném,2,nevettet,/VERB|<PREVERB<KI>>|<COND><PERS<1>><DEF>
nevettet,nevettetném,3,nevettet,/VERB|<COND><PERS<1>><DEF>
beárnyékol,beárnyékolnám,1,árnyékol,/VERB|<PREVERB<BE>>|<COND><PERS<1>><DEF>
elmulaszthat,elmulaszthatnám,1,elmulaszt,/VERB|<MODAL>|<COND><PERS<1>><DEF>
elmulaszt,elmulasztanám,7,elmulaszt,/VERB|<COND><PERS<1>><DEF>
felülbírál,felülbírálnám,1,bíra,/NOUN|<PREVERB<FELÜL>>|[ACT2]|<COND><PERS<1>><DEF>
bírál,bírálnám,3,bíra,/NOUN|[ACT2]|<COND><PERS<1>><DEF>
megrövidíthet,megrövidíthetném,1,rövid,/ADJ|<PREVERB<MEG>>|[TRANS_RESULT]|<MODAL>|<COND><PERS<1>><DEF>
megrövidít,megrövidíteném,1,rövid,/ADJ|<PREVERB<MEG>>|[TRANS_RESULT]|<COND><PERS<1>><DEF>
megokol,megokolnám,2,okol,/VERB|<PREVERB<MEG>>|<COND><PERS<1>><DEF>
okolhat,okolhatnám,1,okol,/VERB|<MODAL>|<COND><PERS<1>><DEF>
okol,okolnám,3,okol,/VERB|<COND><PERS<1>><DEF>
elkoboz,elkoboznám,3,elkoboz,/VERB|<COND><PERS<1>><DEF>
honorál,honorálnám,2,honorál,/VERB|<COND><PERS<1>><DEF>
kikurgat,kikurgatnám,1,kurgat,/VERB|<PREVERB<KI>>|<COND><PERS<1>><DEF>
elválaszt,elválasztanám,4,elválaszt,/VERB|<COND><PERS<1>><DEF>
keltez,keltezném,2,keltez,/VERB|<COND><PERS<1>><DEF>
okoz,okoznám,3,okoz,/VERB|<COND><PERS<1>><DEF>
beterjeszt,beterjeszteném,1,beterjeszt,/VERB|<COND><PERS<1>><DEF>
eltiportat,eltipratnám,1,tipor,/VERB|<PREVERB<EL>>|[CAUS]|<COND><PERS<1>><DEF>
eltiportat,eltiportatnám,2,tipor,/VERB|<PREVERB<EL>>|[CAUS]|<COND><PERS<1>><DEF>
széttipor,széttipornám,1,tipor,/VERB|<PREVERB<SZÉT>>|<COND><PERS<1>><DEF>
összetipor,összetipornám,1,tipor,/VERB|<PREVERB<ÖSSZE>>|<COND><PERS<1>><DEF>
tipor,tipornám,3,tipor,/VERB|<COND><PERS<1>><DEF>
megtáncoltat,megtáncoltatnám,4,tánc,/NOUN|<PREVERB<MEG>>|[ACT2]|[CAUS]|<COND><PERS<1>><DEF>
táncoltat,táncoltatnám,1,tánc,/NOUN|[ACT2]|[CAUS]|<COND><PERS<1>><DEF>
letáncol,letáncolnám,1,tánc,/NOUN|<PREVERB<LE>>|[ACT2]|<COND><PERS<1>><DEF>
táncolhat,táncolhatnám,4,tánc,/NOUN|[ACT2]|<MODAL>|<COND><PERS<1>><DEF>
helyesbít,helyesbíteném,4,helyesbít,/VERB|<COND><PERS<1>><DEF>
kikosaraz,kikosaraznám,1,kosár,/NOUN|<PREVERB<KI>>|[ACT]|<COND><PERS<1>><DEF>
megharcolhat,megharcolhatnám,1,megharcol,/VERB|<MODAL>|<COND><PERS<1>><DEF>
megharcol,megharcolnám,1,megharcol,/VERB|<COND><PERS<1>><DEF>
beolajoz,beolajoznám,1,olaj,/NOUN|<PREVERB<BE>>|[ACT]|<COND><PERS<1>><DEF>
megdumál,megdumálnám,1,dumál,/VERB|<PREVERB<MEG>>|<COND><PERS<1>><DEF>
megkockáztathat,megkockáztathatnám,3,kockáztat,/VERB|<PREVERB<MEG>>|<MODAL>|<COND><PERS<1>><DEF>
megkockáztat,megkockáztatnám,8,kockáztat,/VERB|<PREVERB<MEG>>|<COND><PERS<1>><DEF>
kockáztat,kockáztatnám,9,kockáztat,/VERB|<COND><PERS<1>><DEF>
töltöget,töltögetném,1,töltöget,/VERB|<COND><PERS<1>><DEF>
átél,átélném,7,átél,/VERB|<COND><PERS<1>><DEF>
megragadhat,megragadhatnám,4,ragad,/VERB|<PREVERB<MEG>>|<MODAL>|<COND><PERS<1>><DEF>
elragadtat,elragadtatnám,1,ragad,/VERB|<PREVERB<EL>>|[CAUS]|<COND><PERS<1>><DEF>
elragadhat,elragadhatnám,1,ragad,/VERB|<PREVERB<EL>>|<MODAL>|<COND><PERS<1>><DEF>
kiragad,kiragadnám,2,ragad,/VERB|<PREVERB<KI>>|<COND><PERS<1>><DEF>
elragad,elragadnám,2,ragad,/VERB|<PREVERB<EL>>|<COND><PERS<1>><DEF>
megragad,megragadnám,7,ragad,/VERB|<PREVERB<MEG>>|<COND><PERS<1>><DEF>
ragadtat,ragadtatnám,3,ragad,/VERB|[CAUS]|<COND><PERS<1>><DEF>
ragadhat,ragadhatnám,3,ragad,/VERB|<MODAL>|<COND><PERS<1>><DEF>
ragad,ragadnám,6,ragad,/VERB|<COND><PERS<1>><DEF>
átírat,átíratnám,1,átír,/VERB|[CAUS]|<COND><PERS<1>><DEF>
átír,átírnám,2,átír,/VERB|<COND><PERS<1>><DEF>
kiollóz,kiollóznám,1,olló,/NOUN|<PREVERB<KI>>|[ACT]|<COND><PERS<1>><DEF>
lecsönget,lecsöngetném,1,csönget,/VERB|<PREVERB<LE>>|<COND><PERS<1>><DEF>
becsönget,becsöngetném,1,csönget,/VERB|<PREVERB<BE>>|<COND><PERS<1>><DEF>
átpasszol,átpasszolnám,1,passz,/NOUN|<PREVERB<ÁT>>|[ACT2]|<COND><PERS<1>><DEF>
példáz,példáznám,1,példáz,/VERB|<COND><PERS<1>><DEF>
buzdít,buzdítanám,3,buzdít,/VERB|<COND><PERS<1>><DEF>
megkocogtat,megkocogtatnám,1,megkocogtat,/VERB|<COND><PERS<1>><DEF>
felkereshet,felkereshetném,4,felkeres,/VERB|<MODAL>|<COND><PERS<1>><DEF>
felkeres,felkeresném,7,felkeres,/VERB|<COND><PERS<1>><DEF>
agyonlőhet,agyonlőhetném,1,agyonlő,/VERB|<MODAL>|<COND><PERS<1>><DEF>
agyonlövet,agyonlövetném,7,agyonlő,/VERB|[CAUS]|<COND><PERS<1>><DEF>
